label,filepath
spam,data/106/296
ham,data/066/229
ham,data/056/165
spam,data/026/110
ham,data/109/109
spam,data/101/026
ham,data/008/050
spam,data/031/139
spam,data/120/164
spam,data/104/242
ham,data/092/203
spam,data/076/244
ham,data/082/269
spam,data/103/117
spam,data/083/026
spam,data/081/255
ham,data/101/229
ham,data/036/043
spam,data/099/296
spam,data/118/172
spam,data/114/286
spam,data/025/055
ham,data/054/141
ham,data/107/142
spam,data/096/044
spam,data/032/172
ham,data/093/143
ham,data/013/267
ham,data/008/160
spam,data/119/073
spam,data/007/222
spam,data/041/024
ham,data/107/144
ham,data/125/080
spam,data/047/281
ham,data/080/039
spam,data/091/292
ham,data/061/007
ham,data/096/208
ham,data/038/281
ham,data/038/137
spam,data/054/211
spam,data/080/029
spam,data/099/174
spam,data/088/113
ham,data/020/230
spam,data/054/058
ham,data/057/206
spam,data/070/044
ham,data/074/159
spam,data/020/072
spam,data/095/122
spam,data/007/258
ham,data/086/019
spam,data/121/078
spam,data/120/000
spam,data/090/035
spam,data/000/171
ham,data/111/244
spam,data/003/189
spam,data/022/069
spam,data/010/152
spam,data/073/010
spam,data/068/214
ham,data/002/194
spam,data/063/174
spam,data/125/122
ham,data/021/001
spam,data/057/218
spam,data/095/193
spam,data/017/211
spam,data/117/027
spam,data/024/189
spam,data/031/074
ham,data/074/044
spam,data/047/236
spam,data/053/192
ham,data/122/278
spam,data/099/042
spam,data/082/085
spam,data/117/150
spam,data/062/201
ham,data/069/186
spam,data/014/165
ham,data/041/074
ham,data/096/154
spam,data/076/095
spam,data/110/214
ham,data/035/023
ham,data/114/222
spam,data/109/027
ham,data/111/026
spam,data/086/068
spam,data/086/230
spam,data/048/068
ham,data/007/288
spam,data/110/007
ham,data/090/108
spam,data/027/107
spam,data/066/250
spam,data/006/229
spam,data/007/009
spam,data/116/219
ham,data/108/042
spam,data/110/006
spam,data/019/001
spam,data/095/276
spam,data/112/158
ham,data/025/086
spam,data/035/105
ham,data/097/038
spam,data/111/095
spam,data/083/120
spam,data/011/180
spam,data/114/012
spam,data/010/163
ham,data/106/140
spam,data/017/115
spam,data/125/087
spam,data/004/272
spam,data/007/114
spam,data/044/030
ham,data/067/133
ham,data/063/252
spam,data/112/207
spam,data/120/087
spam,data/108/177
spam,data/122/280
ham,data/076/064
ham,data/014/040
spam,data/028/094
spam,data/057/117
spam,data/071/291
ham,data/055/112
spam,data/117/055
ham,data/062/275
spam,data/098/006
spam,data/106/250
spam,data/090/047
spam,data/051/158
ham,data/041/037
spam,data/052/251
ham,data/085/127
spam,data/091/014
spam,data/043/008
spam,data/033/026
spam,data/071/275
spam,data/030/120
ham,data/015/088
spam,data/095/233
spam,data/050/056
ham,data/104/019
ham,data/061/153
ham,data/078/167
ham,data/079/242
spam,data/098/136
ham,data/016/161
spam,data/119/207
spam,data/019/017
ham,data/006/256
spam,data/056/011
spam,data/085/002
spam,data/085/243
ham,data/108/049
spam,data/094/259
spam,data/023/006
ham,data/054/289
ham,data/111/093
ham,data/082/060
ham,data/017/087
ham,data/000/298
spam,data/030/073
spam,data/104/006
spam,data/078/293
spam,data/051/032
ham,data/015/064
spam,data/038/223
ham,data/004/196
spam,data/048/164
spam,data/067/212
ham,data/071/234
ham,data/071/013
spam,data/085/165
ham,data/003/216
spam,data/107/093
ham,data/063/123
spam,data/091/155
spam,data/042/160
spam,data/124/289
spam,data/013/036
spam,data/049/277
spam,data/030/287
ham,data/094/272
spam,data/096/168
spam,data/100/246
ham,data/110/082
ham,data/050/203
ham,data/114/033
spam,data/076/060
spam,data/042/042
spam,data/042/218
spam,data/120/273
spam,data/083/027
spam,data/096/024
spam,data/094/100
spam,data/064/092
spam,data/010/277
ham,data/072/273
ham,data/031/184
spam,data/031/203
spam,data/052/143
ham,data/052/002
spam,data/092/257
spam,data/059/213
ham,data/098/228
spam,data/055/261
spam,data/087/118
spam,data/026/086
spam,data/071/243
spam,data/104/200
spam,data/020/055
ham,data/002/109
ham,data/089/188
spam,data/015/292
spam,data/110/232
spam,data/013/136
ham,data/067/123
ham,data/087/248
spam,data/047/289
ham,data/115/175
spam,data/081/227
ham,data/028/128
ham,data/059/214
ham,data/123/029
spam,data/020/030
spam,data/052/250
spam,data/081/067
ham,data/099/108
spam,data/013/091
ham,data/006/023
ham,data/042/202
spam,data/048/142
spam,data/055/074
spam,data/002/207
spam,data/051/223
ham,data/011/094
ham,data/022/094
spam,data/027/000
spam,data/122/149
spam,data/056/233
spam,data/013/066
spam,data/065/285
ham,data/016/214
spam,data/000/001
ham,data/118/216
spam,data/012/158
spam,data/021/276
spam,data/075/037
spam,data/068/036
spam,data/052/291
spam,data/000/211
ham,data/078/164
spam,data/124/296
ham,data/068/186
spam,data/098/178
ham,data/016/271
spam,data/069/260
spam,data/113/268
ham,data/088/236
spam,data/103/054
ham,data/097/012
ham,data/090/222
spam,data/084/233
spam,data/056/116
ham,data/022/119
spam,data/076/189
spam,data/005/237
ham,data/078/093
spam,data/055/238
spam,data/073/199
ham,data/063/256
ham,data/013/079
ham,data/006/194
spam,data/084/067
spam,data/113/011
ham,data/119/259
spam,data/123/130
spam,data/092/198
ham,data/113/029
spam,data/064/275
spam,data/036/127
spam,data/011/207
spam,data/070/295
spam,data/029/153
spam,data/116/143
ham,data/105/217
ham,data/103/065
spam,data/097/117
spam,data/056/174
spam,data/050/165
ham,data/000/195
spam,data/119/074
spam,data/115/106
ham,data/013/226
spam,data/042/266
spam,data/005/254
spam,data/032/012
spam,data/110/249
ham,data/059/101
ham,data/067/245
spam,data/013/270
spam,data/091/058
spam,data/055/283
spam,data/063/116
ham,data/026/151
ham,data/033/008
spam,data/123/114
spam,data/015/106
spam,data/009/197
spam,data/045/292
ham,data/002/265
spam,data/061/014
ham,data/003/006
spam,data/050/115
spam,data/099/052
spam,data/045/279
spam,data/092/223
spam,data/046/213
spam,data/038/206
ham,data/051/047
ham,data/039/016
spam,data/077/250
spam,data/074/251
spam,data/085/246
spam,data/034/064
spam,data/106/065
ham,data/096/002
ham,data/057/154
spam,data/015/041
ham,data/088/079
ham,data/112/217
spam,data/104/206
spam,data/117/073
spam,data/059/185
spam,data/050/111
spam,data/098/112
spam,data/080/220
ham,data/032/143
ham,data/009/104
ham,data/033/094
spam,data/112/255
spam,data/080/141
spam,data/060/162
spam,data/045/141
spam,data/014/246
spam,data/092/002
ham,data/021/237
spam,data/074/191
spam,data/121/251
spam,data/063/045
ham,data/111/275
spam,data/074/046
spam,data/118/270
spam,data/061/178
spam,data/096/049
spam,data/116/098
ham,data/065/063
spam,data/032/296
spam,data/105/060
spam,data/010/215
ham,data/043/178
spam,data/046/046
ham,data/112/152
ham,data/069/174
spam,data/074/033
spam,data/027/050
spam,data/038/220
spam,data/051/205
spam,data/003/153
ham,data/023/271
spam,data/031/229
ham,data/008/244
spam,data/096/153
ham,data/047/057
ham,data/021/146
spam,data/089/160
spam,data/015/174
spam,data/029/169
spam,data/098/080
spam,data/009/118
spam,data/016/280
ham,data/102/175
spam,data/089/106
ham,data/054/249
ham,data/106/208
spam,data/038/075
spam,data/015/012
ham,data/027/138
spam,data/005/135
ham,data/000/021
spam,data/072/035
spam,data/082/068
spam,data/047/000
spam,data/102/285
spam,data/033/121
spam,data/099/168
spam,data/097/192
spam,data/093/255
spam,data/064/233
ham,data/030/273
spam,data/023/221
spam,data/004/141
ham,data/049/172
spam,data/001/210
spam,data/032/057
spam,data/090/075
spam,data/031/145
spam,data/053/052
ham,data/033/049
spam,data/017/228
spam,data/072/168
spam,data/060/289
spam,data/117/125
ham,data/031/195
spam,data/122/141
spam,data/124/077
spam,data/074/112
ham,data/050/280
ham,data/016/021
spam,data/074/263
spam,data/099/072
spam,data/000/273
ham,data/012/010
spam,data/031/150
ham,data/121/144
spam,data/061/268
spam,data/098/024
spam,data/082/097
ham,data/094/014
ham,data/066/266
ham,data/037/148
ham,data/076/197
spam,data/089/010
spam,data/063/089
ham,data/004/146
ham,data/020/244
spam,data/033/235
ham,data/030/052
spam,data/045/173
ham,data/064/105
spam,data/042/213
spam,data/036/052
spam,data/038/030
spam,data/086/289
ham,data/028/293
spam,data/019/032
spam,data/057/165
ham,data/049/021
ham,data/059/155
spam,data/074/042
spam,data/068/141
spam,data/083/174
ham,data/011/236
spam,data/069/230
ham,data/102/288
spam,data/082/218
spam,data/105/286
spam,data/022/160
spam,data/039/077
spam,data/047/013
ham,data/107/195
ham,data/063/026
ham,data/026/207
spam,data/003/112
spam,data/087/036
spam,data/039/004
spam,data/116/185
spam,data/121/081
spam,data/024/017
spam,data/098/094
ham,data/016/046
ham,data/098/066
ham,data/069/264
ham,data/079/162
spam,data/056/216
ham,data/091/220
ham,data/029/145
ham,data/012/094
spam,data/052/271
spam,data/065/021
ham,data/072/155
spam,data/056/168
spam,data/115/274
spam,data/077/170
spam,data/115/299
ham,data/084/285
spam,data/085/112
spam,data/095/214
ham,data/039/237
ham,data/122/057
spam,data/104/047
spam,data/072/138
ham,data/085/178
ham,data/059/181
spam,data/038/094
ham,data/080/078
spam,data/104/105
spam,data/049/131
spam,data/036/199
ham,data/103/000
spam,data/094/070
ham,data/010/276
spam,data/010/077
spam,data/085/005
ham,data/018/082
ham,data/112/005
spam,data/057/112
spam,data/024/280
spam,data/083/243
ham,data/074/083
spam,data/061/288
ham,data/100/279
spam,data/118/243
ham,data/099/261
spam,data/051/185
spam,data/087/164
ham,data/053/100
ham,data/125/115
spam,data/063/208
spam,data/051/226
spam,data/038/139
spam,data/118/130
spam,data/001/018
spam,data/100/023
spam,data/121/295
ham,data/008/122
spam,data/116/217
spam,data/019/116
spam,data/002/082
spam,data/036/146
spam,data/046/222
spam,data/105/003
spam,data/072/224
spam,data/115/298
spam,data/115/078
spam,data/049/216
spam,data/036/084
spam,data/020/138
ham,data/099/156
spam,data/081/282
spam,data/074/129
spam,data/034/125
ham,data/112/127
spam,data/102/169
spam,data/087/226
spam,data/033/104
ham,data/080/218
spam,data/052/022
spam,data/067/285
spam,data/076/153
ham,data/054/290
spam,data/112/266
ham,data/010/088
spam,data/089/069
ham,data/080/047
spam,data/081/053
spam,data/065/039
spam,data/077/029
spam,data/031/136
spam,data/069/169
spam,data/125/039
ham,data/099/046
ham,data/018/204
spam,data/022/140
spam,data/054/025
spam,data/029/090
spam,data/075/165
spam,data/105/267
ham,data/024/005
ham,data/011/019
ham,data/042/274
ham,data/106/185
spam,data/116/164
spam,data/113/213
spam,data/089/019
spam,data/093/033
ham,data/024/220
spam,data/030/026
spam,data/109/167
ham,data/058/036
spam,data/007/057
ham,data/026/023
spam,data/102/112
spam,data/102/206
ham,data/104/039
spam,data/081/110
ham,data/124/171
spam,data/023/295
ham,data/012/039
spam,data/120/179
ham,data/070/179
ham,data/005/134
spam,data/074/120
spam,data/011/277
spam,data/047/107
spam,data/056/194
spam,data/053/274
spam,data/066/104
spam,data/057/252
ham,data/030/041
spam,data/064/265
ham,data/019/088
spam,data/043/295
spam,data/115/214
spam,data/109/149
ham,data/021/054
ham,data/046/047
spam,data/079/286
ham,data/041/234
ham,data/095/068
ham,data/005/110
spam,data/010/205
spam,data/105/063
ham,data/104/273
spam,data/048/061
ham,data/005/241
ham,data/085/039
spam,data/055/143
spam,data/047/018
spam,data/084/062
ham,data/043/106
ham,data/016/135
spam,data/023/048
ham,data/116/116
spam,data/113/036
ham,data/009/054
spam,data/118/192
spam,data/124/067
ham,data/029/002
ham,data/038/132
spam,data/049/132
ham,data/057/296
ham,data/072/088
spam,data/095/037
ham,data/003/036
ham,data/029/041
ham,data/020/128
spam,data/050/101
ham,data/001/243
spam,data/114/238
spam,data/012/011
ham,data/081/113
spam,data/088/002
spam,data/050/104
spam,data/016/026
ham,data/011/044
spam,data/105/226
spam,data/063/015
spam,data/033/164
spam,data/074/287
ham,data/017/280
spam,data/097/034
spam,data/105/082
ham,data/007/149
spam,data/089/045
ham,data/043/213
spam,data/022/052
ham,data/085/270
spam,data/102/200
ham,data/102/267
spam,data/042/034
ham,data/039/215
ham,data/023/269
ham,data/095/038
spam,data/011/162
spam,data/055/031
spam,data/016/246
spam,data/071/172
spam,data/105/127
spam,data/077/116
spam,data/034/017
spam,data/088/220
spam,data/122/162
spam,data/057/189
spam,data/106/087
ham,data/022/237
spam,data/037/055
spam,data/011/125
spam,data/121/003
ham,data/110/083
ham,data/094/096
spam,data/051/040
spam,data/083/094
spam,data/073/070
spam,data/109/217
spam,data/023/062
ham,data/006/174
spam,data/054/007
spam,data/008/062
ham,data/008/156
spam,data/111/118
spam,data/111/006
spam,data/080/093
spam,data/070/205
spam,data/113/199
ham,data/026/142
spam,data/119/284
spam,data/038/167
ham,data/009/013
spam,data/096/071
ham,data/032/107
spam,data/028/244
spam,data/010/008
spam,data/104/094
spam,data/123/242
spam,data/079/248
spam,data/112/119
spam,data/030/192
spam,data/053/159
ham,data/072/068
spam,data/052/060
spam,data/063/036
spam,data/102/265
spam,data/057/188
spam,data/115/141
ham,data/013/109
spam,data/072/296
spam,data/048/240
ham,data/069/170
spam,data/045/042
spam,data/063/240
spam,data/016/049
spam,data/088/045
spam,data/104/002
spam,data/013/028
spam,data/050/096
ham,data/063/218
ham,data/095/253
ham,data/018/181
spam,data/091/074
spam,data/084/120
spam,data/110/024
ham,data/066/278
spam,data/125/284
spam,data/035/291
ham,data/028/241
ham,data/008/058
spam,data/086/090
spam,data/005/072
ham,data/012/030
spam,data/004/211
spam,data/028/109
spam,data/121/263
spam,data/075/052
ham,data/000/161
spam,data/058/214
ham,data/040/087
spam,data/096/249
spam,data/083/091
spam,data/103/165
ham,data/018/176
spam,data/024/216
ham,data/047/176
spam,data/079/032
spam,data/075/031
spam,data/035/079
ham,data/011/145
spam,data/015/046
ham,data/117/264
spam,data/005/067
spam,data/024/140
ham,data/003/059
spam,data/011/066
spam,data/121/258
spam,data/117/081
ham,data/109/269
spam,data/098/117
spam,data/053/265
ham,data/083/205
spam,data/083/099
spam,data/107/248
spam,data/082/275
spam,data/005/042
spam,data/066/264
spam,data/093/217
ham,data/109/075
spam,data/116/252
spam,data/112/209
spam,data/120/100
ham,data/109/191
ham,data/098/166
ham,data/030/000
spam,data/032/263
spam,data/078/299
spam,data/045/101
spam,data/010/116
spam,data/051/097
spam,data/117/139
spam,data/096/267
ham,data/103/060
spam,data/036/255
ham,data/004/081
ham,data/057/185
ham,data/098/230
spam,data/096/128
spam,data/043/299
spam,data/014/094
spam,data/102/037
spam,data/050/131
spam,data/112/227
ham,data/062/266
spam,data/092/018
spam,data/001/284
spam,data/103/120
ham,data/002/096
ham,data/096/110
spam,data/119/027
spam,data/041/245
ham,data/064/171
ham,data/035/211
spam,data/065/207
spam,data/018/207
spam,data/049/136
spam,data/103/114
spam,data/013/007
ham,data/124/293
ham,data/107/201
spam,data/005/033
spam,data/107/291
ham,data/053/285
ham,data/005/127
ham,data/021/159
spam,data/106/169
ham,data/034/289
spam,data/034/213
ham,data/114/165
ham,data/074/152
ham,data/046/019
ham,data/070/176
spam,data/088/167
ham,data/008/051
spam,data/108/178
ham,data/066/119
spam,data/078/070
spam,data/030/111
spam,data/061/081
ham,data/106/102
spam,data/086/273
spam,data/121/028
ham,data/023/052
spam,data/100/212
ham,data/122/258
ham,data/042/035
spam,data/101/263
spam,data/112/121
ham,data/025/123
ham,data/035/036
ham,data/061/294
ham,data/050/249
spam,data/023/104
spam,data/035/276
ham,data/078/088
spam,data/001/057
ham,data/110/264
spam,data/034/239
spam,data/001/015
spam,data/013/107
spam,data/034/103
ham,data/015/252
spam,data/040/188
ham,data/125/050
spam,data/096/076
ham,data/023/151
spam,data/007/280
ham,data/095/244
spam,data/092/286
spam,data/092/299
ham,data/046/270
spam,data/090/223
ham,data/104/249
spam,data/094/140
spam,data/003/081
spam,data/043/151
spam,data/038/142
spam,data/057/283
spam,data/070/138
spam,data/119/033
spam,data/032/016
spam,data/044/228
spam,data/064/030
ham,data/027/192
ham,data/055/256
spam,data/112/160
spam,data/018/080
spam,data/049/026
ham,data/089/121
ham,data/069/032
spam,data/108/199
ham,data/111/182
spam,data/061/284
ham,data/021/244
spam,data/046/267
ham,data/041/251
spam,data/066/099
ham,data/011/224
spam,data/068/011
spam,data/112/228
ham,data/029/202
spam,data/089/025
spam,data/065/040
spam,data/094/053
spam,data/095/035
spam,data/047/103
ham,data/117/105
spam,data/078/260
spam,data/101/037
ham,data/018/028
ham,data/034/010
spam,data/114/053
ham,data/114/283
ham,data/121/282
ham,data/109/018
ham,data/030/210
spam,data/098/147
spam,data/100/120
spam,data/021/184
spam,data/018/267
spam,data/027/095
spam,data/104/229
ham,data/043/205
spam,data/091/270
ham,data/104/103
ham,data/100/138
ham,data/088/053
spam,data/051/004
spam,data/032/044
ham,data/071/062
spam,data/084/232
spam,data/104/213
ham,data/038/021
spam,data/099/202
spam,data/021/228
ham,data/052/180
spam,data/029/267
spam,data/113/266
spam,data/013/247
spam,data/075/162
spam,data/112/042
spam,data/009/034
spam,data/024/001
spam,data/108/289
spam,data/124/006
ham,data/108/250
spam,data/023/209
spam,data/012/161
spam,data/039/256
spam,data/023/187
spam,data/016/192
spam,data/055/268
ham,data/056/173
ham,data/088/026
spam,data/058/162
spam,data/003/068
ham,data/123/203
ham,data/021/019
spam,data/013/084
ham,data/027/239
spam,data/105/146
ham,data/094/182
spam,data/017/090
ham,data/000/164
ham,data/059/207
ham,data/125/029
spam,data/067/019
ham,data/052/256
spam,data/091/098
spam,data/037/133
spam,data/012/240
spam,data/118/070
ham,data/066/078
spam,data/068/283
ham,data/061/289
spam,data/072/015
spam,data/116/182
ham,data/001/032
spam,data/032/189
spam,data/111/179
spam,data/017/179
spam,data/108/074
spam,data/088/263
ham,data/034/075
ham,data/040/296
spam,data/045/259
ham,data/075/022
spam,data/022/290
